#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 600  14
# Band-Index    1
   2.11558     -7.999423  0.396  0.008  0.078  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   2.12139     -8.001832  0.395  0.008  0.078  0.000  0.000  0.000  0.000  0.000  0.000  0.481
   2.12719     -8.004223  0.395  0.008  0.079  0.000  0.000  0.000  0.000  0.000  0.000  0.481
   2.13299     -8.006595  0.394  0.007  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.481
   2.13880     -8.008944  0.394  0.006  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.481
   2.14460     -8.011300  0.393  0.006  0.081  0.000  0.000  0.000  0.000  0.000  0.000  0.480
   2.15041     -8.013598  0.393  0.006  0.081  0.000  0.000  0.000  0.000  0.000  0.000  0.480
   2.15621     -8.015868  0.393  0.006  0.081  0.000  0.000  0.000  0.000  0.000  0.000  0.480
   2.16202     -8.018107  0.393  0.006  0.081  0.000  0.000  0.000  0.000  0.000  0.000  0.480
   2.16782     -8.020313  0.393  0.006  0.081  0.000  0.000  0.000  0.000  0.000  0.000  0.480
   2.17362     -8.022484  0.393  0.004  0.083  0.000  0.000  0.000  0.000  0.000  0.000  0.480
   2.17943     -8.024619  0.392  0.004  0.083  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.18523     -8.026716  0.391  0.004  0.083  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.19104     -8.028772  0.391  0.004  0.083  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.19684     -8.030786  0.391  0.004  0.083  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.20265     -8.032756  0.391  0.004  0.083  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.20845     -8.034703  0.391  0.004  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.21426     -8.036581  0.391  0.004  0.085  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.22006     -8.038409  0.390  0.002  0.085  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.22586     -8.040188  0.390  0.002  0.085  0.000  0.000  0.000  0.000  0.000  0.000  0.477
   2.23167     -8.041914  0.389  0.002  0.085  0.000  0.000  0.000  0.000  0.000  0.000  0.477
   2.23747     -8.043588  0.389  0.002  0.085  0.000  0.000  0.000  0.000  0.000  0.000  0.477
   2.24328     -8.045207  0.389  0.002  0.085  0.000  0.000  0.000  0.000  0.000  0.000  0.477
   2.24908     -8.046758  0.389  0.002  0.086  0.000  0.000  0.000  0.000  0.000  0.000  0.477
   2.25489     -8.048263  0.389  0.002  0.086  0.000  0.000  0.000  0.000  0.000  0.000  0.477
   2.26069     -8.049720  0.389  0.002  0.086  0.000  0.000  0.000  0.000  0.000  0.000  0.477
   2.26649     -8.051108  0.388  0.002  0.086  0.000  0.000  0.000  0.000  0.000  0.000  0.477
   2.27230     -8.052435  0.388  0.002  0.086  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.27810     -8.053700  0.388  0.002  0.087  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.28391     -8.054903  0.388  0.002  0.087  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.28971     -8.056041  0.388  0.000  0.087  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.29552     -8.057116  0.388  0.000  0.087  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.30132     -8.058125  0.387  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.30713     -8.059068  0.387  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.31293     -8.059944  0.387  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.31873     -8.060752  0.387  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.475
   2.32454     -8.061492  0.387  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.475
   2.33034     -8.062164  0.387  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.475
   2.33615     -8.062766  0.387  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.475
   2.34195     -8.063299  0.387  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.475
   2.34776     -8.063761  0.387  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.000  0.475
   2.35356     -8.064153  0.387  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.000  0.475
   2.35936     -8.064474  0.387  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.000  0.475
   2.36517     -8.064724  0.387  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.000  0.475
   2.37097     -8.064903  0.387  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.37678     -8.065010  0.387  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.38258     -8.065046  0.387  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.38258     -8.065046  0.387  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.39419     -8.141617  0.388  0.000  0.086  0.000  0.000  0.000  0.000  0.000  0.000  0.474
   2.40580     -8.217654  0.388  0.000  0.086  0.000  0.000  0.000  0.000  0.000  0.000  0.474
   2.41741     -8.293146  0.388  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.472
   2.42902     -8.368087  0.390  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.000  0.472
   2.44063     -8.442467  0.390  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.470
   2.45223     -8.516276  0.390  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.000  0.470
   2.46384     -8.589508  0.392  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.000  0.468
   2.47545     -8.662153  0.392  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.000  0.468
   2.48706     -8.734203  0.394  0.000  0.074  0.000  0.000  0.000  0.000  0.000  0.000  0.466
   2.49867     -8.805651  0.394  0.000  0.072  0.000  0.000  0.000  0.000  0.000  0.000  0.466
   2.51028     -8.876489  0.394  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.000  0.464
   2.52189     -8.946710  0.394  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.000  0.464
   2.53350     -9.016304  0.396  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.000  0.464
   2.54510     -9.085269  0.396  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.000  0.462
   2.55671     -9.153646  0.396  0.000  0.064  0.000  0.000  0.000  0.000  0.000  0.000  0.462
   2.56832     -9.221383  0.398  0.000  0.064  0.000  0.000  0.000  0.000  0.000  0.000  0.460
   2.57993     -9.288412  0.398  0.000  0.062  0.000  0.000  0.000  0.000  0.000  0.000  0.460
   2.59154     -9.354780  0.398  0.000  0.060  0.000  0.000  0.000  0.000  0.000  0.000  0.458
   2.60315     -9.420480  0.400  0.000  0.058  0.000  0.000  0.000  0.000  0.000  0.000  0.458
   2.61476     -9.485507  0.400  0.000  0.058  0.000  0.000  0.000  0.000  0.000  0.000  0.456
   2.62637     -9.549853  0.400  0.000  0.056  0.000  0.000  0.000  0.000  0.000  0.000  0.456
   2.63797     -9.613514  0.400  0.000  0.054  0.000  0.000  0.000  0.000  0.000  0.000  0.456
   2.64958     -9.676481  0.402  0.000  0.054  0.000  0.000  0.000  0.000  0.000  0.000  0.454
   2.66119     -9.738751  0.402  0.000  0.052  0.000  0.000  0.000  0.000  0.000  0.000  0.454
   2.67280     -9.800315  0.402  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.452
   2.68441     -9.861171  0.402  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.452
   2.69602     -9.921311  0.404  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.000  0.452
   2.70763     -9.980731  0.404  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.000  0.450
   2.71924    -10.039426  0.404  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.000  0.450
   2.73084    -10.097389  0.406  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.000  0.450
   2.74245    -10.154619  0.406  0.000  0.042  0.000  0.000  0.000  0.000  0.000  0.000  0.448
   2.75406    -10.211135  0.406  0.000  0.042  0.000  0.000  0.000  0.000  0.000  0.000  0.448
   2.76567    -10.266883  0.406  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.448
   2.77728    -10.321881  0.408  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.446
   2.78889    -10.376124  0.408  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.446
   2.80050    -10.429601  0.408  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.446
   2.81211    -10.482321  0.408  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.444
   2.82371    -10.534273  0.408  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.444
   2.83532    -10.585453  0.410  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.444
   2.84693    -10.635899  0.410  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.000  0.442
   2.85854    -10.685524  0.410  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.000  0.442
   2.87015    -10.734365  0.410  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.000  0.442
   2.88176    -10.782418  0.412  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.000  0.440
   2.89337    -10.829680  0.412  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.440
   2.90498    -10.876147  0.412  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.440
   2.91658    -10.921816  0.412  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.438
   2.92819    -10.966684  0.412  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.438
   2.93980    -11.010749  0.414  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.438
   2.95141    -11.054012  0.414  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.438
   2.96302    -11.096464  0.414  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.436
   2.97463    -11.138102  0.414  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.436
   2.98624    -11.178923  0.414  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.436
   2.99785    -11.218925  0.416  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.436
   3.00945    -11.258104  0.416  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.434
   3.02106    -11.296458  0.416  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.434
   3.03267    -11.334000  0.416  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.434
   3.04428    -11.370695  0.416  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.434
   3.05589    -11.406559  0.416  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.432
   3.06750    -11.441587  0.418  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.432
   3.07911    -11.475778  0.418  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.432
   3.09072    -11.509129  0.418  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.432
   3.10232    -11.541632  0.418  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.432
   3.11393    -11.573298  0.418  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.430
   3.12554    -11.604119  0.418  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.430
   3.13715    -11.634094  0.420  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.430
   3.14876    -11.663225  0.420  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.430
   3.16037    -11.691505  0.420  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.430
   3.17198    -11.718956  0.420  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.430
   3.18359    -11.745528  0.420  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   3.19520    -11.771244  0.420  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   3.20680    -11.796102  0.420  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   3.21841    -11.820101  0.420  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   3.23002    -11.843238  0.422  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   3.24163    -11.865514  0.422  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   3.25324    -11.886926  0.422  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   3.26485    -11.907473  0.422  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.27646    -11.927154  0.422  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.28807    -11.945967  0.422  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.29967    -11.963912  0.422  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.31128    -11.980988  0.422  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.32289    -11.997194  0.422  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.33450    -12.012529  0.422  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.34611    -12.026998  0.422  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.35772    -12.040594  0.424  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.36933    -12.053317  0.424  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.38094    -12.065165  0.424  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.39254    -12.076137  0.424  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.40415    -12.086234  0.424  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.41576    -12.095454  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.42737    -12.103798  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.43898    -12.111263  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.45059    -12.117851  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.46220    -12.123561  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.47381    -12.128392  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.48541    -12.132344  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.49702    -12.135417  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.50863    -12.137610  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.52024    -12.138925  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.53185    -12.139361  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.53185    -12.139361  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.54416    -12.138870  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.55647    -12.137391  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.56879    -12.134923  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.58110    -12.131466  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.59341    -12.127020  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.60573    -12.121586  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.61804    -12.115164  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.63035    -12.107755  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.64267    -12.099359  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.65498    -12.089978  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.66729    -12.079612  0.424  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.67960    -12.068263  0.424  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   3.69192    -12.055931  0.424  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.70423    -12.042617  0.424  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.71654    -12.028323  0.422  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.72886    -12.013051  0.422  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.74117    -11.996808  0.422  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.75348    -11.979590  0.422  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.76579    -11.961398  0.422  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.77811    -11.942235  0.422  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.79042    -11.922102  0.422  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.80273    -11.901001  0.422  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   3.81505    -11.878934  0.422  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   3.82736    -11.855904  0.422  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   3.83967    -11.831912  0.422  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   3.85199    -11.806963  0.420  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   3.86430    -11.781058  0.420  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   3.87661    -11.754195  0.420  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   3.88892    -11.726391  0.420  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.430
   3.90124    -11.697632  0.420  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.430
   3.91355    -11.667936  0.420  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.430
   3.92586    -11.637297  0.420  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.430
   3.93818    -11.605732  0.420  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.430
   3.95049    -11.573234  0.418  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.430
   3.96280    -11.539820  0.418  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.432
   3.97511    -11.505476  0.418  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.432
   3.98743    -11.470209  0.418  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.432
   3.99974    -11.434038  0.418  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.432
   4.01205    -11.396956  0.418  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.434
   4.02437    -11.358963  0.418  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.434
   4.03668    -11.320081  0.416  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.434
   4.04899    -11.280307  0.416  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.434
   4.06131    -11.239648  0.416  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.436
   4.07362    -11.198107  0.416  0.002  0.018  0.002  0.000  0.000  0.000  0.000  0.000  0.436
   4.08593    -11.155699  0.416  0.002  0.018  0.002  0.000  0.000  0.000  0.000  0.000  0.436
   4.09824    -11.112426  0.416  0.002  0.020  0.002  0.000  0.000  0.000  0.000  0.000  0.436
   4.11056    -11.068297  0.414  0.002  0.020  0.002  0.000  0.000  0.000  0.000  0.000  0.438
   4.12287    -11.023312  0.414  0.002  0.022  0.002  0.000  0.000  0.000  0.000  0.000  0.438
   4.13518    -10.977476  0.414  0.002  0.022  0.002  0.000  0.000  0.000  0.000  0.000  0.438
   4.14750    -10.930836  0.414  0.002  0.022  0.002  0.000  0.000  0.000  0.000  0.000  0.440
   4.15981    -10.883374  0.414  0.002  0.024  0.002  0.000  0.000  0.000  0.000  0.000  0.440
   4.17212    -10.835102  0.414  0.002  0.024  0.002  0.000  0.000  0.000  0.000  0.000  0.440
   4.18444    -10.786036  0.414  0.002  0.026  0.002  0.000  0.000  0.000  0.000  0.000  0.442
   4.19675    -10.736175  0.412  0.002  0.026  0.002  0.000  0.000  0.000  0.000  0.000  0.442
   4.20906    -10.685517  0.412  0.002  0.028  0.002  0.000  0.000  0.000  0.000  0.000  0.442
   4.22137    -10.634115  0.412  0.002  0.028  0.002  0.000  0.000  0.000  0.000  0.000  0.444
   4.23369    -10.581962  0.412  0.002  0.028  0.002  0.000  0.000  0.000  0.000  0.000  0.444
   4.24600    -10.529074  0.412  0.002  0.030  0.002  0.000  0.000  0.000  0.000  0.000  0.446
   4.25831    -10.475467  0.412  0.002  0.030  0.002  0.000  0.000  0.000  0.000  0.000  0.446
   4.27063    -10.421134  0.412  0.002  0.032  0.002  0.000  0.000  0.000  0.000  0.000  0.446
   4.28294    -10.366138  0.412  0.002  0.032  0.002  0.000  0.000  0.000  0.000  0.000  0.448
   4.29525    -10.310474  0.412  0.002  0.034  0.002  0.000  0.000  0.000  0.000  0.000  0.448
   4.30756    -10.254163  0.410  0.002  0.034  0.002  0.000  0.000  0.000  0.000  0.000  0.450
   4.31988    -10.197213  0.410  0.002  0.036  0.002  0.000  0.000  0.000  0.000  0.000  0.450
   4.33219    -10.139681  0.410  0.002  0.036  0.002  0.000  0.000  0.000  0.000  0.000  0.452
   4.34450    -10.081578  0.410  0.002  0.038  0.002  0.000  0.000  0.000  0.000  0.000  0.452
   4.35682    -10.022920  0.410  0.002  0.038  0.002  0.000  0.000  0.000  0.000  0.000  0.454
   4.36913     -9.963752  0.410  0.002  0.040  0.002  0.000  0.000  0.000  0.000  0.000  0.454
   4.38144     -9.904099  0.410  0.002  0.040  0.002  0.000  0.000  0.000  0.000  0.000  0.456
   4.39376     -9.843982  0.410  0.002  0.042  0.002  0.000  0.000  0.000  0.000  0.000  0.456
   4.40607     -9.783484  0.410  0.002  0.042  0.002  0.000  0.000  0.000  0.000  0.000  0.458
   4.41838     -9.722607  0.410  0.002  0.044  0.002  0.000  0.000  0.000  0.000  0.000  0.458
   4.43069     -9.661410  0.410  0.002  0.044  0.002  0.000  0.000  0.000  0.000  0.000  0.460
